Date,Adj Close,Close,High,Low,Open,Volume,RSI_14,MACD,MACD_SIGNAL,MACD_DIFF,BB_MAVG,BB_HIGH,BB_LOW,Target_Close_Next
2015-02-20,0.01222801627994595,0.01222801627994595,0.010330757141049411,0.011568066768560026,0.011353742493164655,0.08756483393878216,0.5428774627861759,0.3994840572529472,0.4159863216340673,0.4266369693809954,0.007518496349563284,0.0041724368844761675,0.012662484925534949,13.822667121887209
2015-02-23,0.010601278349741193,0.010601278349741193,0.010429726443590553,0.0109825966101391,0.012163063906923725,0.12936570658201454,0.400274454052527,0.39920330935778897,0.41588309982020727,0.42595488990567715,0.007574224436823717,0.004136781134178674,0.012834477180226088,13.607333183288574
2015-02-24,0.01006347055643099,0.01006347055643099,0.00863013120427663,0.010203654399942533,0.01077494302317794,0.09788347489988511,0.36166848750598773,0.3987096470259029,0.41568362877688503,0.42480901039716334,0.00755174891128042,0.004146184068731053,0.012771671547612141,13.583999633789062
2015-02-25,0.01000519379407716,0.01000519379407716,0.008605388288737775,0.010351702997243566,0.010385209648316636,0.053153868120629305,0.3574775580079728,0.39829661037803565,0.4154262495895358,0.4241195944300191,0.007531299844867039,0.004156197347751835,0.012712606828548419,13.812666893005373
2015-02-26,0.010576302254182185,0.010576302254182185,0.00925693914665153,0.010291136786832005,0.010229314874913888,0.09571348877982694,0.4087070573750083,0.3982688291817703,0.41521376797022347,0.4246541151060088,0.007603331842723899,0.004085512876633751,0.012967336517832648,13.555999755859377
2015-02-27,0.009935262631993201,0.009935262631993201,0.008837966031728747,0.010388717553236965,0.010710263453436508,0.052698951367074656,0.35926803760582143,0.39793195274451265,0.41496401418861084,0.42421037745474105,0.007586198848256901,0.004099246123615542,0.012910806835979262,13.155332565307615
2015-03-02,0.008934575332049818,0.008934575332049818,0.007978582705977177,0.009216094975365244,0.010013715518298973,0.11977426831455003,0.29177778590301523,0.3971753871134516,0.4145850650777002,0.4226722635262926,0.007528444301866558,0.004195511949885294,0.0126543852896418,13.303999900817873
2015-03-03,0.009305879791385918,0.009305879791385918,0.007467240129707432,0.009130292442837504,0.009036891029235487,0.061833812600862015,0.3269933945842655,0.3967904815481454,0.414190764554785,0.42248949979362566,0.0074236202712384645,0.004220768659392082,0.012385976786003096,13.496000289916992
2015-03-04,0.009785410822342279,0.009785410822342279,0.00784332489513237,0.009448263844164143,0.009441549363684631,0.058342243503323885,0.37101523480299886,0.39675572446687474,0.41386709405726124,0.4233303740451301,0.00727697731342768,0.0040479845113002635,0.012284785872456953,13.375332832336426
2015-03-05,0.00948403752509016,0.00948403752509016,0.008448688662758344,0.009942884686967721,0.010038590450945378,0.06921707830545169,0.3486221867989658,0.3966019095559103,0.41357173604811154,0.4236674437592889,0.007111911748333425,0.0038507226441436906,0.012174534644880823,12.925333023071287
2015-03-06,0.00836013942530204,0.00836013942530204,0.007551365098693842,0.008596979596346931,0.00943491842074265,0.09968985967312405,0.2736700026821986,0.3959417938505745,0.4131791417941061,0.4225098134999345,0.0068621947698889844,0.0036151882062307947,0.011924853528254072,12.725333213806152
2015-03-09,0.007860629423379721,0.007860629423379721,0.0065187837237845325,0.007940849661335226,0.008635544607611748,0.10009330774288239,0.24444563089878407,0.3952073867290916,0.4126911671868353,0.42137427825531826,0.006618280851466731,0.0035043658397391833,0.011523818437606581,12.687999725341797
