Date,Adj Close,Close,High,Low,Open,Volume,RSI_14,MACD,MACD_SIGNAL,MACD_DIFF,BB_MAVG,BB_HIGH,BB_LOW,Target_Close_Next
2015-02-20,0.009632828508815403,0.0111842099445002,0.009630718370658597,0.011415962141496261,0.009862786380169436,0.1744541339499145,0.4267398046300185,0.4517845145019061,0.4254190330722595,0.5916461464045772,0.0045698638197377295,0.010334988207627321,0.006684460649439117,44.150001525878906
2015-02-23,0.010415338998589915,0.012092734146353062,0.010581514473438192,0.012567153651301538,0.010453939242546006,0.19634511332026616,0.45946626163955284,0.4569425564172667,0.4303435351018594,0.594225101066651,0.004065614507861193,0.008085001251500912,0.008084731339174117,44.09000015258789
2015-02-24,0.010253381018543978,0.011904759912960833,0.010918898264781901,0.01343053508521197,0.011854022510499967,0.1396392061126043,0.451758547963677,0.46094839052301895,0.4352077660141199,0.5936205317343713,0.003579671385562949,0.005449162996528173,0.00994110479101834,43.9900016784668
2015-02-25,0.0099835552022665,0.011591481474780174,0.010274808317720235,0.01304680864809138,0.011231761961561226,0.17475694729717567,0.4382985480915288,0.4638461544896695,0.4397680145471275,0.5905713361633876,0.003801008936154121,0.005918931441807246,0.009887958943235353,44.060001373291016
2015-02-26,0.010172456106647451,0.011810778771667918,0.010704201615761355,0.013334606525542692,0.011356216445075534,0.16847767827451163,0.447624906771677,0.4665214852082575,0.44403373498669607,0.5876169749262281,0.0042786318711652005,0.006239886476296169,0.010524416204920423,43.84999847412109
2015-02-27,0.009605825497673193,0.011152874930198287,0.010612192109063917,0.012599125771710129,0.011791795268742827,0.20643028446457984,0.4167269725580448,0.4678741165393258,0.4477585266004761,0.582191009829615,0.004584842823174368,0.0065483294892262345,0.010821130717361571,43.880001068115234
2015-03-02,0.00968678646165401,0.011246868022297601,0.010581514473438192,0.01224737145499813,0.01036059244559387,0.19169102084091344,0.42128216273051455,0.46913327786263437,0.45102900034436044,0.5776338245081849,0.005163980803853829,0.0060930666395369315,0.01250846477885112,43.27999877929688
2015-03-03,0.008067831563989145,0.009367161540794533,0.009477365292799605,0.010776409947332977,0.010018360418878713,0.1903185799853679,0.33445339396552054,0.4677894965832914,0.4533352068521593,0.5679614237830429,0.005496818767566497,0.005743156214224887,0.013573901122345328,43.060001373291016
2015-03-04,0.007474233995957022,0.00867794658663576,0.007575749687060623,0.010104885632761074,0.008307140942138969,0.14337155667187004,0.30549532472329144,0.46593889658615045,0.4547530153380673,0.5590500542481454,0.005739790963553676,0.00540126232577029,0.014445416655877619,43.11000061035156
2015-03-05,0.007609104843330744,0.008834585805726103,0.007667770893847903,0.009913016314979012,0.008493822667410417,0.12337805111833583,0.3146027865281331,0.46479029625409446,0.45562214143535834,0.5535463144808628,0.005951143146691762,0.005085580148407404,0.015223337143761256,42.36000061035156
