completed_at,ticker,feature_set,model_type,window_size,hidden_size,learning_rate,dropout,max_epochs,patience,seed,best_epoch,stopped_epoch,best_val_loss,best_val_RMSE,best_val_MAE,best_val_MAPE,test_loss,test_RMSE,test_MAE,test_MAPE,train_samples,validation_samples,test_samples,input_shape,device,best_model_path,output_dir
2026-03-27T19:35:39,MSFT,baseline,lstm,60,64,0.0005,0.0,500,20,42,350,370,56.71095820835659,7.501863956451416,5.947294235229492,1.9851919412612915,12326.89850531684,108.67495727539062,98.12066650390624,21.64226722717285,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_193426_MSFT_baseline_lstm_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_193426_MSFT_baseline_lstm_w60_d0p0
2026-03-27T19:36:56,MSFT,baseline,lstm,60,64,0.0005,0.2,500,20,42,367,387,72.19175829206195,8.552999496459961,6.629960060119629,2.185826301574707,50802.46016438802,202.0083465576172,145.26565551757812,31.219989776611328,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_193539_MSFT_baseline_lstm_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_193539_MSFT_baseline_lstm_w60_d0p2
2026-03-27T19:38:13,MSFT,baseline,lstm,60,64,0.0005,0.4,500,20,42,367,387,142.07033811296736,11.994606971740724,9.472272872924805,3.0485949516296387,15396.403937445746,121.57854461669922,112.13153076171876,24.888914108276367,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_193656_MSFT_baseline_lstm_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_193656_MSFT_baseline_lstm_w60_d0p4
2026-03-27T19:32:26,MSFT,baseline,lstm,60,64,0.001,0.0,500,20,42,329,349,32.73272541591099,5.741028785705566,4.564208984375,1.546519756317139,9955.342044406469,97.4892807006836,86.07009887695312,18.87108612060547,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_193118_MSFT_baseline_lstm_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_193118_MSFT_baseline_lstm_w60_d0p0
2026-03-27T19:33:24,MSFT,baseline,lstm,60,64,0.001,0.2,500,20,42,274,294,51.42145810808454,7.212973594665527,5.635295867919922,1.8836524486541748,12924.339328342014,110.52527618408205,99.1753158569336,21.84396743774414,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_193226_MSFT_baseline_lstm_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_193226_MSFT_baseline_lstm_w60_d0p2
2026-03-27T19:34:26,MSFT,baseline,lstm,60,64,0.001,0.4,500,20,42,286,306,75.17033985682896,8.747567176818848,6.801327705383301,2.239814043045044,12729.019232855902,110.5050811767578,100.55571746826172,22.23000144958496,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_193324_MSFT_baseline_lstm_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_193324_MSFT_baseline_lstm_w60_d0p4
2026-03-27T19:41:51,MSFT,baseline,lstm,60,128,0.0005,0.0,500,20,42,228,248,101.5410521371024,10.209284782409668,8.016844749450684,2.650312185287476,14237.78051079644,116.94495391845705,107.13532257080078,23.729597091674805,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_194102_MSFT_baseline_lstm_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_194102_MSFT_baseline_lstm_w60_d0p0
2026-03-27T19:42:48,MSFT,baseline,lstm,60,128,0.0005,0.2,500,20,42,267,287,54.10024751935686,7.32967472076416,5.7609028816223145,1.9294010400772093,11815.26370578342,106.37627410888672,95.78254699707033,21.11048889160156,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_194151_MSFT_baseline_lstm_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_194151_MSFT_baseline_lstm_w60_d0p2
2026-03-27T19:43:54,MSFT,baseline,lstm,60,128,0.0005,0.4,500,20,42,313,333,61.1340195792062,7.866045951843262,6.0916266441345215,2.0252227783203125,14101.25154622396,115.09357452392578,102.72969818115234,22.60497283935547,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_194248_MSFT_baseline_lstm_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_194248_MSFT_baseline_lstm_w60_d0p4
2026-03-27T19:39:04,MSFT,baseline,lstm,60,128,0.001,0.0,500,20,42,239,259,39.7057854788644,6.334542274475098,4.981600284576416,1.6822021007537842,10241.88131374783,99.03050231933594,88.51148986816406,19.47209358215332,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_193813_MSFT_baseline_lstm_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_193813_MSFT_baseline_lstm_w60_d0p0
2026-03-27T19:40:12,MSFT,baseline,lstm,60,128,0.001,0.2,500,20,42,326,346,38.01053728376116,6.20706033706665,4.8985209465026855,1.657522439956665,8891.363294813367,92.12220001220705,80.88679504394531,17.710243225097656,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_193904_MSFT_baseline_lstm_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_193904_MSFT_baseline_lstm_w60_d0p2
2026-03-27T19:41:02,MSFT,baseline,lstm,60,128,0.001,0.4,500,20,42,231,251,58.68346568516323,7.666190624237059,5.983287811279297,1.993747591972351,10701.138393825957,101.1863784790039,90.54217529296876,19.92295455932617,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_194012_MSFT_baseline_lstm_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_194012_MSFT_baseline_lstm_w60_d0p4
2026-03-27T21:14:10,MSFT,proposed,gru,20,32,0.0005,0.0,500,20,42,498,500,41.30592809404646,6.489958763122559,4.848814010620117,1.6341874599456787,53703.22304958767,227.11436462402344,188.8428649902344,40.976318359375,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_211236_MSFT_proposed_gru_w20_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_211236_MSFT_proposed_gru_w20_d0p0
2026-03-27T21:15:48,MSFT,proposed,gru,20,32,0.0005,0.2,500,20,42,499,500,184.8192220415388,13.649088859558104,10.73566722869873,3.4102625846862797,61070.0215250651,242.5544891357422,218.36297607421875,48.18122482299805,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_211410_MSFT_proposed_gru_w20_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_211410_MSFT_proposed_gru_w20_d0p2
2026-03-27T21:17:27,MSFT,proposed,gru,20,32,0.0005,0.4,500,20,42,500,500,449.52658789498463,21.16223526000977,17.122316360473633,5.358575820922852,85009.27094184028,287.0903015136719,272.78582763671875,61.17023086547852,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_211548_MSFT_proposed_gru_w20_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_211548_MSFT_proposed_gru_w20_d0p4
2026-03-27T21:10:17,MSFT,proposed,gru,20,32,0.001,0.0,500,20,42,351,371,28.79495321001325,5.391134262084961,4.044905662536621,1.3755077123641968,12374.043006049262,108.88773345947266,98.33380126953124,21.690195083618164,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_210906_MSFT_proposed_gru_w20_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_210906_MSFT_proposed_gru_w20_d0p0
2026-03-27T21:11:27,MSFT,proposed,gru,20,32,0.001,0.2,500,20,42,336,356,79.18394415719169,8.971659660339355,6.744708061218262,2.169633150100708,43336.94331190321,203.21878051757807,177.40077209472656,38.84513854980469,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_211017_MSFT_proposed_gru_w20_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_211017_MSFT_proposed_gru_w20_d0p2
2026-03-27T21:12:36,MSFT,proposed,gru,20,32,0.001,0.4,500,20,42,335,355,211.6716423034668,14.605630874633787,11.600446701049805,3.670382022857666,66552.23438856337,254.0273284912109,239.9338531494141,53.71979522705078,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_211127_MSFT_proposed_gru_w20_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_211127_MSFT_proposed_gru_w20_d0p4
2026-03-27T21:21:18,MSFT,proposed,gru,20,64,0.0005,0.0,500,20,42,373,393,32.60571166447231,5.722849369049072,4.297557830810547,1.4529929161071775,20208.481299506293,140.7564697265625,118.84976959228516,25.84478759765625,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_212008_MSFT_proposed_gru_w20_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_212008_MSFT_proposed_gru_w20_d0p0
2026-03-27T21:22:41,MSFT,proposed,gru,20,64,0.0005,0.2,500,20,42,408,428,37.12675094604492,6.136269569396973,4.663388252258301,1.5541951656341553,55363.71297200521,231.1735076904297,213.7771148681641,47.53403091430664,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_212118_MSFT_proposed_gru_w20_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_212118_MSFT_proposed_gru_w20_d0p2
2026-03-27T21:24:05,MSFT,proposed,gru,20,64,0.0005,0.4,500,20,42,408,428,77.19448171343122,8.86870002746582,6.823107719421387,2.202450752258301,47046.749084472656,210.99839782714844,177.2873992919922,38.53015899658203,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_212241_MSFT_proposed_gru_w20_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_212241_MSFT_proposed_gru_w20_d0p4
2026-03-27T21:18:24,MSFT,proposed,gru,20,64,0.001,0.0,500,20,42,274,294,30.18247958592006,5.493982315063477,4.16654109954834,1.4091719388961792,39149.98187934028,190.5606384277344,150.68299865722656,32.340965270996094,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_211727_MSFT_proposed_gru_w20_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_211727_MSFT_proposed_gru_w20_d0p0
2026-03-27T21:19:12,MSFT,proposed,gru,20,64,0.001,0.2,500,20,42,225,245,52.77046775817871,7.334831714630127,5.557070732116699,1.8086124658584597,51346.25689019097,220.95184326171875,186.1950836181641,40.48861312866211,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_211824_MSFT_proposed_gru_w20_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_211824_MSFT_proposed_gru_w20_d0p2
2026-03-27T21:20:08,MSFT,proposed,gru,20,64,0.001,0.4,500,20,42,272,292,55.39128058297293,7.500790596008301,5.760341644287109,1.876937985420227,54929.47391764323,226.837158203125,183.02735900878903,39.497314453125,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_211912_MSFT_proposed_gru_w20_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_211912_MSFT_proposed_gru_w20_d0p4
2026-03-27T21:27:20,MSFT,proposed,gru,20,128,0.0005,0.0,500,20,42,254,274,27.80076735360282,5.279250621795654,3.969613552093506,1.345219373703003,69528.33142428928,258.9522399902344,232.6735076904297,51.422882080078125,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_212627_MSFT_proposed_gru_w20_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_212627_MSFT_proposed_gru_w20_d0p0
2026-03-27T21:28:08,MSFT,proposed,gru,20,128,0.0005,0.2,500,20,42,229,249,46.456050055367605,6.861143589019775,5.233508110046387,1.7361221313476562,33499.41985405816,177.85826110839844,144.76377868652344,31.235795974731445,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_212720_MSFT_proposed_gru_w20_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_212720_MSFT_proposed_gru_w20_d0p2
2026-03-27T21:29:00,MSFT,proposed,gru,20,128,0.0005,0.4,500,20,42,252,272,54.7425468989781,7.455948352813721,5.730560302734375,1.899972915649414,43712.296230740016,203.94039916992188,178.37899780273438,39.07670593261719,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_212808_MSFT_proposed_gru_w20_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_212808_MSFT_proposed_gru_w20_d0p4
2026-03-27T21:24:55,MSFT,proposed,gru,20,128,0.001,0.0,500,20,42,243,263,25.0576662336077,5.020830154418945,3.8354740142822266,1.3042075634002686,11530.393259684244,105.13391876220705,94.8690185546875,20.92365837097168,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_212405_MSFT_proposed_gru_w20_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_212405_MSFT_proposed_gru_w20_d0p0
2026-03-27T21:25:43,MSFT,proposed,gru,20,128,0.001,0.2,500,20,42,229,249,27.580645424979075,5.283636569976807,4.108924388885498,1.4112975597381592,75974.14198811848,271.2392883300781,246.52691650390625,54.70528030395508,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_212455_MSFT_proposed_gru_w20_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_212455_MSFT_proposed_gru_w20_d0p2
2026-03-27T21:26:27,MSFT,proposed,gru,20,128,0.001,0.4,500,20,42,203,223,41.38508251735142,6.478341102600098,4.941820621490479,1.63989520072937,37392.5636461046,187.5126495361328,144.3524627685547,30.848936080932617,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_212543_MSFT_proposed_gru_w20_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_212543_MSFT_proposed_gru_w20_d0p4
2026-03-27T21:34:38,MSFT,proposed,gru,60,32,0.0005,0.0,500,20,42,496,500,40.51528630937849,6.479177474975586,4.627559661865234,1.5297976732254028,13837.44723171658,115.2517318725586,105.1971206665039,23.27490997314453,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_213303_MSFT_proposed_gru_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_213303_MSFT_proposed_gru_w60_d0p0
2026-03-27T21:36:14,MSFT,proposed,gru,60,32,0.0005,0.2,500,20,42,499,500,211.47480283464705,14.523833274841309,11.62313175201416,3.685324668884277,16803.78138563368,127.2328643798828,118.35682678222656,26.34029006958008,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_213438_MSFT_proposed_gru_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_213438_MSFT_proposed_gru_w60_d0p2
2026-03-27T21:37:50,MSFT,proposed,gru,60,32,0.0005,0.4,500,20,42,499,500,483.2846559797014,21.866350173950195,17.83347511291504,5.579074859619141,19817.69455295139,138.35125732421875,130.17828369140625,29.080957412719727,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_213614_MSFT_proposed_gru_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_213614_MSFT_proposed_gru_w60_d0p4
2026-03-27T21:30:14,MSFT,proposed,gru,60,32,0.001,0.0,500,20,42,367,387,27.23394693647112,5.284503936767578,3.8992018699646,1.3178690671920776,12425.934136284724,109.12931060791016,98.71189880371094,21.784334182739254,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_212901_MSFT_proposed_gru_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_212901_MSFT_proposed_gru_w60_d0p0
2026-03-27T21:31:41,MSFT,proposed,gru,60,32,0.001,0.2,500,20,42,434,454,45.72761944362095,6.8565545082092285,5.422229766845703,1.8126726150512693,12513.884853786893,109.53157806396484,99.26597595214844,21.918657302856445,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_213014_MSFT_proposed_gru_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_213014_MSFT_proposed_gru_w60_d0p2
2026-03-27T21:33:02,MSFT,proposed,gru,60,32,0.001,0.4,500,20,42,402,422,150.83159637451172,12.337359428405762,9.65680694580078,3.060646772384644,15506.547926161023,122.10457611083984,112.60115814208984,24.992515563964844,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_213141_MSFT_proposed_gru_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_213141_MSFT_proposed_gru_w60_d0p4
2026-03-27T21:41:39,MSFT,proposed,gru,60,64,0.0005,0.0,500,20,42,343,363,30.48609297616141,5.582126140594482,4.155245304107666,1.3914638757705688,12596.594899495443,109.92926788330078,99.77289581298828,22.040376663208008,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_214029_MSFT_proposed_gru_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_214029_MSFT_proposed_gru_w60_d0p0
2026-03-27T21:43:00,MSFT,proposed,gru,60,64,0.0005,0.2,500,20,42,434,454,40.98699651445661,6.491148471832275,5.046963214874268,1.6859153509140017,12095.9281378852,107.67362213134766,97.4238052368164,21.502233505249023,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_214139_MSFT_proposed_gru_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_214139_MSFT_proposed_gru_w60_d0p2
2026-03-27T21:44:18,MSFT,proposed,gru,60,64,0.0005,0.4,500,20,42,427,447,85.70740154811314,9.30172061920166,7.1847100257873535,2.3145415782928467,13460.79111735026,113.6969757080078,104.06022644042967,23.043983459472656,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_214300_MSFT_proposed_gru_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_214300_MSFT_proposed_gru_w60_d0p4
2026-03-27T21:38:42,MSFT,proposed,gru,60,64,0.001,0.0,500,20,42,252,272,30.312561580113,5.5255937576293945,4.231062412261963,1.4136675596237185,12609.949530707465,109.97564697265624,99.5901870727539,21.984956741333008,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_213751_MSFT_proposed_gru_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_213751_MSFT_proposed_gru_w60_d0p0
2026-03-27T21:39:41,MSFT,proposed,gru,60,64,0.001,0.2,500,20,42,285,305,33.66889517647879,5.887350559234619,4.576923370361328,1.529216170310974,11802.995964898004,106.34648895263672,95.98497009277344,21.169776916503903,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_213842_MSFT_proposed_gru_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_213842_MSFT_proposed_gru_w60_d0p2
2026-03-27T21:40:29,MSFT,proposed,gru,60,64,0.001,0.4,500,20,42,243,263,89.11335563659668,9.519770622253418,7.226315021514893,2.317459344863892,14121.544460720486,116.4928741455078,106.97101593017578,23.71113967895508,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_213941_MSFT_proposed_gru_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_213941_MSFT_proposed_gru_w60_d0p4
2026-03-27T21:46:54,MSFT,proposed,gru,60,128,0.0005,0.0,500,20,42,238,258,42.05955069405692,6.543909549713135,5.009707450866699,1.6911102533340454,12861.614400227863,111.0990982055664,100.47721862792967,22.173917770385746,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_214605_MSFT_proposed_gru_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_214605_MSFT_proposed_gru_w60_d0p0
2026-03-27T21:47:45,MSFT,proposed,gru,60,128,0.0005,0.2,500,20,42,271,291,35.740596771240234,5.988786220550537,4.667798042297363,1.5736052989959717,42967.63421291775,195.216552734375,146.510498046875,31.26337242126465,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_214654_MSFT_proposed_gru_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_214654_MSFT_proposed_gru_w60_d0p2
2026-03-27T21:48:32,MSFT,proposed,gru,60,128,0.0005,0.4,500,20,42,248,268,66.73754392351422,8.27194881439209,6.338444709777832,2.073881864547729,14030.603732638889,115.9692611694336,105.85160064697266,23.421754837036133,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_214745_MSFT_proposed_gru_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_214745_MSFT_proposed_gru_w60_d0p4
2026-03-27T21:44:53,MSFT,proposed,gru,60,128,0.001,0.0,500,20,42,184,204,29.033932004656112,5.43739652633667,4.132692813873291,1.3930057287216189,12518.389933268229,109.61428833007812,99.35247802734376,21.938499450683597,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_214418_MSFT_proposed_gru_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_214418_MSFT_proposed_gru_w60_d0p0
2026-03-27T21:45:27,MSFT,proposed,gru,60,128,0.001,0.2,500,20,42,178,198,50.19254956926618,7.20381498336792,5.686697959899902,1.9282708168029783,35271.53541734484,176.29371643066406,135.34950256347656,29.0429801940918,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_214453_MSFT_proposed_gru_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_214453_MSFT_proposed_gru_w60_d0p2
2026-03-27T21:46:05,MSFT,proposed,gru,60,128,0.001,0.4,500,20,42,195,215,49.28101703098842,7.121870517730713,5.549216270446777,1.858684778213501,30031.08401828342,163.818115234375,129.24183654785156,27.845149993896484,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_214527_MSFT_proposed_gru_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_214527_MSFT_proposed_gru_w60_d0p4
2026-03-27T20:32:43,MSFT,proposed,lstm,20,32,0.0005,0.0,500,20,42,498,500,52.93352781023298,7.301424980163574,5.596965312957764,1.870500087738037,49626.17557779948,220.73480224609372,195.61947631835935,43.0496711730957,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_203057_MSFT_proposed_lstm_w20_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_203057_MSFT_proposed_lstm_w20_d0p0
2026-03-27T20:34:32,MSFT,proposed,lstm,20,32,0.0005,0.2,500,20,42,500,500,158.68422916957311,12.66619873046875,10.023871421813965,3.242084503173828,18134.17215983073,131.462158203125,120.7552490234375,26.777692794799805,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_203243_MSFT_proposed_lstm_w20_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_203243_MSFT_proposed_lstm_w20_d0p2
2026-03-27T20:36:19,MSFT,proposed,lstm,20,32,0.0005,0.4,500,20,42,500,500,381.0638089861189,19.51425552368164,15.556150436401367,4.88537073135376,23802.24734157986,151.56906127929688,142.30035400390625,31.76434898376465,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_203432_MSFT_proposed_lstm_w20_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_203432_MSFT_proposed_lstm_w20_d0p4
2026-03-27T20:28:35,MSFT,proposed,lstm,20,32,0.001,0.0,500,20,42,350,370,37.346648352486746,6.098458290100098,4.640865325927734,1.5639575719833374,43504.88516574436,205.35433959960935,183.11672973632807,40.32583618164063,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_202723_MSFT_proposed_lstm_w20_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_202723_MSFT_proposed_lstm_w20_d0p0
2026-03-27T20:29:46,MSFT,proposed,lstm,20,32,0.001,0.2,500,20,42,338,358,74.92484991891044,8.712974548339844,6.656583309173584,2.1640963554382324,21774.67112901476,143.89505004882812,128.93663024902344,28.39858627319336,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_202835_MSFT_proposed_lstm_w20_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_202835_MSFT_proposed_lstm_w20_d0p2
2026-03-27T20:30:57,MSFT,proposed,lstm,20,32,0.001,0.4,500,20,42,336,356,177.57931900024414,13.383726119995115,10.458939552307127,3.3314208984375,17555.434258355035,130.21876525878906,120.18690490722656,26.688804626464844,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_202946_MSFT_proposed_lstm_w20_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_202946_MSFT_proposed_lstm_w20_d0p4
2026-03-27T20:40:24,MSFT,proposed,lstm,20,64,0.0005,0.0,500,20,42,355,375,46.10857881818499,6.776981830596924,5.128921985626221,1.7425460815429688,27522.5828382704,162.8219451904297,146.34434509277344,32.29220962524414,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_203911_MSFT_proposed_lstm_w20_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_203911_MSFT_proposed_lstm_w20_d0p0
2026-03-27T20:41:38,MSFT,proposed,lstm,20,64,0.0005,0.2,500,20,42,347,367,51.92643002101353,7.230917930603027,5.584884643554688,1.848984718322754,23144.06991238064,148.8839874267578,134.2685089111328,29.62357711791992,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_204024_MSFT_proposed_lstm_w20_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_204024_MSFT_proposed_lstm_w20_d0p2
2026-03-27T20:43:05,MSFT,proposed,lstm,20,64,0.0005,0.4,500,20,42,412,432,65.50852966308594,8.139010429382324,6.297954559326172,2.092315912246704,25033.119269477,155.10479736328125,138.98121643066406,30.613195419311523,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_204138_MSFT_proposed_lstm_w20_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_204138_MSFT_proposed_lstm_w20_d0p4
2026-03-27T20:37:08,MSFT,proposed,lstm,20,64,0.001,0.0,500,20,42,227,247,48.546328680855886,6.915710926055908,5.365701675415039,1.7851325273513794,107563.718492296,320.2897644042969,289.0132751464844,63.94151306152344,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_203619_MSFT_proposed_lstm_w20_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_203619_MSFT_proposed_lstm_w20_d0p0
2026-03-27T20:38:13,MSFT,proposed,lstm,20,64,0.001,0.2,500,20,42,306,326,32.89921161106655,5.761195659637451,4.424631118774414,1.492714285850525,48327.891574435766,218.7061920166016,178.57113647460938,38.68095397949219,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_203708_MSFT_proposed_lstm_w20_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_203708_MSFT_proposed_lstm_w20_d0p2
2026-03-27T20:39:11,MSFT,proposed,lstm,20,64,0.001,0.4,500,20,42,272,292,56.27844946725028,7.536006927490234,5.969344139099121,1.9823269844055176,28263.23310682509,165.07571411132812,142.65670776367188,31.17737197875977,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_203813_MSFT_proposed_lstm_w20_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_203813_MSFT_proposed_lstm_w20_d0p4
2026-03-27T20:46:15,MSFT,proposed,lstm,20,128,0.0005,0.0,500,20,42,214,234,44.64053726196289,6.717787742614746,5.032558917999268,1.6721271276474,68130.79078504775,258.6109313964844,220.17755126953125,48.04012298583984,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_204529_MSFT_proposed_lstm_w20_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_204529_MSFT_proposed_lstm_w20_d0p0
2026-03-27T20:47:11,MSFT,proposed,lstm,20,128,0.0005,0.2,500,20,42,255,275,41.79522814069475,6.49908447265625,5.111878395080566,1.7039670944213867,90336.61958821614,294.5068664550781,251.97984313964844,54.99944686889648,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_204616_MSFT_proposed_lstm_w20_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_204616_MSFT_proposed_lstm_w20_d0p2
